    [96.8, 83.35, 74.09, 70.29, 59.55, 52.43, 51.08, 48.05, 42.01, 88.64, 76.56, 71.55, 59.24, 55.61, 38.83, 30.41, 20.12, 22.0, 84.1, 76.12, 59.14, 54.59, 41.48, 32.39, 24.04, 16.0, 0.0, 84.34, 75.0, 66.29, 54.82, 50.09, 38.59, 30.41, 13.45, 16.0, 83.52, 79.65, 73.5, 68.01, 53.82, 43.86, 36.24, 27.51, 41.19, 97.1, 91.61, 76.61, 79.03, 64.66, 60.42, 56.65, 57.49, 53.01, 108.23, 104.06, 96.33, 89.87, 91.79, 74.24, 81.61, 78.45, 72.0, 123.07, 114.63, 114.28, 109.57, 110.57, 101.53, 96.32, 95.04, 92.01, 145.34, 128.46, 128.02, 130.78, 122.09, 113.89, 119.05, 104.94, 105.0, 162.08, 157.0, 144.59, 138.93, 143.96, 140.25, 133.18, 136.37, 137.01, 173.08, 176.71, 166.23, 167.6, 151.38, 158.67, 150.47, 153.26, 147.01]
    [68.03, 58.05, 57.58, 66.64, 74.4, 78.57, 88.39, 95.78, 99.86, 51.04, 47.8, 50.7, 46.4, 62.63, 63.01, 70.83, 81.02, 90.87, 19.03, 29.12, 30.61, 37.01, 50.25, 54.78, 63.91, 68.66, 84.34, 0.0, 12.53, 18.11, 30.02, 38.64, 50.25, 62.39, 74.17, 83.01, 9.49, 26.42, 34.06, 37.54, 42.15, 55.66, 61.39, 74.81, 83.17, 37.01, 40.02, 36.62, 58.01, 54.67, 66.03, 73.57, 81.12, 92.2, 52.04, 63.35, 60.08, 67.12, 75.29, 70.72, 86.31, 92.02, 100.69, 74.03, 75.95, 83.68, 89.69, 94.02, 97.64, 100.42, 104.89, 112.49, 105.0, 90.45, 99.25, 109.48, 108.46, 106.47, 118.85, 112.61, 121.75, 123.02, 124.4, 119.44, 119.92, 129.97, 133.02, 130.14, 141.32, 146.44, 139.06, 145.22, 139.17, 147.09, 137.88, 150.99, 147.65, 156.59, 154.87]
    [74.55, 63.0, 60.67, 68.41, 73.79, 76.55, 85.6, 92.02, 94.92, 57.71, 52.04, 53.6, 46.24, 61.72, 58.73, 65.3, 74.09, 83.86, 27.73, 34.13, 28.18, 34.13, 45.25, 47.71, 56.44, 59.81, 75.0, 12.53, 0.0, 10.63, 20.25, 27.02, 39.01, 51.01, 63.95, 72.17, 8.54, 17.12, 22.83, 25.5, 29.73, 43.42, 49.5, 63.2, 70.88, 32.57, 33.06, 26.0, 47.01, 42.45, 53.6, 61.06, 68.6, 79.71, 47.8, 56.04, 51.62, 57.01, 64.88, 58.9, 74.52, 79.91, 88.23, 69.23, 69.01, 75.66, 80.36, 84.43, 86.83, 89.05, 93.24, 100.41, 99.5, 84.02, 91.55, 101.0, 98.98, 96.25, 108.24, 101.26, 109.99, 117.72, 118.0, 111.76, 111.4, 121.04, 123.37, 120.02, 130.65, 135.48, 133.18, 139.03, 132.19, 139.3, 129.03, 141.68, 137.79, 146.26, 144.14]
    [67.91, 55.44, 52.04, 59.03, 63.56, 66.04, 75.0, 81.39, 84.39, 51.55, 44.28, 45.01, 36.4, 51.48, 48.1, 54.82, 64.01, 73.82, 25.5, 27.86, 18.03, 23.71, 34.66, 37.59, 46.52, 50.7, 66.29, 18.11, 10.63, 0.0, 12.04, 21.93, 32.76, 44.91, 56.08, 65.07, 18.6, 25.5, 28.28, 28.79, 27.66, 39.82, 44.6, 57.49, 67.12, 42.54, 41.98, 32.14, 51.55, 44.1, 53.81, 60.21, 67.48, 77.18, 57.58, 64.2, 59.01, 62.59, 69.92, 61.4, 76.85, 81.22, 87.78, 78.59, 77.23, 83.05, 86.49, 90.24, 91.0, 92.18, 95.72, 101.67, 108.34, 92.44, 99.05, 107.79, 104.79, 101.19, 112.54, 104.32, 112.07, 126.59, 126.25, 119.15, 118.09, 127.28, 128.84, 124.92, 134.74, 139.09, 141.69, 147.34, 140.0, 146.49, 135.33, 147.46, 142.94, 150.78, 148.07]
    [72.62, 59.14, 53.94, 59.01, 60.64, 61.47, 69.35, 74.63, 76.42, 57.31, 48.1, 47.3, 36.06, 48.84, 41.68, 46.75, 54.41, 64.07, 35.85, 34.83, 18.97, 22.02, 28.18, 28.32, 36.62, 39.56, 54.82, 30.02, 20.25, 12.04, 0.0, 11.31, 20.88, 32.98, 44.18, 53.04, 28.79, 29.41, 28.16, 26.08, 19.24, 29.21, 33.11, 45.61, 55.95, 47.8, 45.18, 32.28, 48.17, 37.95, 45.79, 51.09, 58.0, 66.61, 61.91, 65.25, 59.03, 60.03, 66.48, 55.36, 70.26, 73.57, 78.57, 81.54, 78.1, 82.49, 84.1, 87.37, 86.13, 86.16, 89.0, 93.74, 109.9, 93.39, 98.41, 106.0, 101.71, 97.08, 107.56, 98.09, 104.81, 128.06, 126.59, 118.15, 116.07, 124.58, 125.13, 120.54, 129.36, 133.15, 142.39, 147.65, 139.52, 145.0, 132.64, 144.01, 138.74, 145.8, 142.44]
    [83.19, 69.46, 63.6, 67.6, 67.27, 66.71, 73.39, 77.37, 77.67, 68.26, 58.6, 57.25, 45.12, 56.01, 45.88, 48.76, 53.81, 62.94, 46.87, 46.1, 29.53, 31.32, 33.38, 29.97, 36.4, 36.4, 50.09, 38.64, 27.02, 21.93, 11.31, 0.0, 12.17, 24.0, 37.95, 45.4, 35.06, 29.68, 24.84, 20.59, 9.06, 18.03, 22.8, 36.22, 45.19, 47.63, 43.19, 28.6, 40.2, 28.28, 34.89, 39.82, 46.69, 55.47, 60.21, 60.42, 53.49, 52.35, 58.0, 45.35, 59.81, 62.65, 67.27, 78.03, 72.8, 75.93, 76.11, 79.0, 76.49, 75.89, 78.39, 82.68, 104.75, 87.92, 91.59, 98.25, 93.09, 87.82, 97.74, 87.66, 93.94, 122.7, 120.3, 110.89, 108.07, 116.07, 115.97, 111.0, 119.25, 122.78, 136.31, 141.22, 132.52, 137.23, 124.1, 134.95, 129.25, 135.86, 132.19]
    [87.37, 73.25, 66.19, 68.31, 65.28, 63.07, 68.25, 70.84, 69.77, 73.76, 63.01, 60.54, 47.41, 55.11, 42.01, 42.45, 44.94, 53.41, 56.36, 53.41, 35.38, 35.0, 31.78, 25.02, 28.79, 26.25, 38.59, 50.25, 39.01, 32.76, 20.88, 12.17, 0.0, 12.17, 26.0, 33.24, 47.17, 41.15, 35.0, 29.73, 15.56, 12.37, 12.81, 24.74, 35.81, 58.52, 53.26, 38.29, 44.94, 31.05, 33.24, 35.47, 41.18, 47.38, 70.09, 67.96, 60.54, 56.92, 61.19, 46.01, 58.69, 59.77, 61.59, 86.4, 79.65, 81.34, 79.62, 81.88, 77.06, 74.97, 76.4, 78.79, 111.36, 94.37, 96.46, 101.79, 95.34, 89.0, 97.62, 86.12, 90.82, 128.95, 125.54, 114.98, 111.16, 118.27, 117.04, 111.36, 118.26, 121.04, 141.68, 146.16, 136.8, 140.43, 126.19, 136.06, 129.56, 135.15, 130.73]
    [96.05, 81.84, 74.06, 74.69, 69.38, 65.62, 69.01, 69.87, 67.05, 83.45, 72.18, 69.03, 55.61, 60.54, 45.35, 43.01, 41.76, 48.75, 68.15, 64.35, 46.04, 44.6, 38.08, 29.15, 29.07, 22.56, 30.41, 62.39, 51.01, 44.91, 32.98, 24.0, 12.17, 0.0, 16.97, 21.84, 59.03, 51.55, 44.28, 38.47, 24.7, 13.45, 6.32, 12.65, 25.5, 67.98, 61.91, 47.01, 48.83, 34.41, 32.02, 31.02, 34.93, 38.01, 78.24, 73.66, 65.95, 60.03, 62.77, 45.88, 56.08, 55.33, 54.23, 92.66, 84.4, 84.6, 80.99, 82.57, 75.54, 72.0, 72.34, 72.8, 115.43, 98.48, 98.9, 102.79, 95.13, 87.82, 95.01, 82.3, 85.38, 132.48, 128.04, 116.38, 111.57, 117.71, 115.35, 109.04, 114.53, 116.56, 144.18, 148.19, 138.19, 140.69, 125.45, 134.24, 127.0, 131.55, 126.44]
    [95.67, 81.69, 72.92, 71.06, 62.65, 57.01, 58.05, 57.01, 52.61, 85.44, 73.5, 69.2, 56.04, 56.22, 39.41, 33.62, 28.0, 33.24, 76.3, 69.89, 51.92, 48.47, 37.44, 27.46, 22.02, 12.21, 13.45, 74.17, 63.95, 56.08, 44.18, 37.95, 26.0, 16.97, 0.0, 10.82, 72.37, 67.12, 60.54, 54.92, 40.82, 30.41, 22.8, 16.0, 31.4, 84.22, 78.49, 63.51, 65.6, 51.22, 47.42, 44.38, 46.17, 44.15, 95.0, 90.61, 82.88, 76.55, 78.71, 61.33, 69.63, 67.27, 62.65, 109.62, 101.21, 101.02, 96.66, 97.86, 89.5, 84.85, 84.15, 82.39, 132.02, 115.11, 114.95, 118.11, 109.77, 101.87, 107.79, 94.13, 95.34, 148.86, 144.0, 131.85, 126.49, 131.94, 128.72, 121.93, 126.0, 127.19, 160.11, 163.88, 153.57, 155.36, 139.49, 147.36, 139.52, 143.0, 137.18]
    [106.4, 92.46, 83.63, 81.47, 72.4, 66.19, 66.1, 63.79, 58.01, 96.25, 84.31, 80.0, 66.85, 66.6, 49.68, 43.05, 35.17, 38.0, 86.35, 80.41, 62.3, 59.09, 48.26, 38.28, 32.53, 22.63, 16.0, 83.01, 72.17, 65.07, 53.04, 45.4, 33.24, 21.84, 10.82, 0.0, 80.4, 73.38, 65.92, 60.01, 46.49, 34.0, 25.94, 13.45, 25.32, 89.55, 83.19, 68.45, 67.21, 53.26, 47.01, 42.06, 42.06, 37.01, 99.13, 92.85, 85.04, 77.23, 78.24, 60.46, 66.48, 62.82, 56.0, 112.04, 102.55, 101.21, 95.52, 96.18, 86.38, 80.78, 79.25, 76.01, 132.44, 115.75, 114.28, 116.28, 107.15, 98.68, 103.37, 89.11, 89.01, 148.69, 143.03, 130.14, 124.08, 128.71, 124.66, 117.48, 120.42, 121.02, 159.01, 162.36, 151.64, 152.51, 136.01, 142.97, 134.65, 137.3, 131.02]
    [77.01, 66.48, 65.25, 73.74, 80.26, 83.6, 92.96, 99.7, 102.94, 60.01, 55.9, 58.24, 52.35, 68.26, 66.48, 73.41, 82.49, 92.28, 28.28, 37.34, 35.0, 41.23, 53.15, 56.08, 64.88, 68.35, 83.52, 9.49, 8.54, 18.6, 28.79, 35.06, 47.17, 59.03, 72.37, 80.4, 0.0, 17.2, 25.5, 29.68, 36.67, 50.64, 57.14, 71.03, 77.88, 28.07, 30.59, 27.66, 49.04, 46.87, 58.67, 66.64, 74.25, 86.03, 43.29, 53.94, 50.6, 57.8, 66.04, 62.29, 77.79, 83.87, 93.3, 65.19, 66.61, 74.22, 80.23, 84.58, 88.48, 91.55, 96.21, 104.24, 96.02, 81.22, 89.82, 100.0, 99.01, 97.13, 109.6, 103.71, 113.15, 114.11, 115.21, 110.02, 110.44, 120.49, 123.57, 120.77, 132.08, 137.31, 130.0, 136.09, 129.87, 137.67, 128.39, 141.51, 138.22, 147.25, 145.65]
    [91.66, 80.02, 77.32, 84.53, 88.6, 90.34, 98.62, 104.04, 105.65, 74.81, 69.0, 70.26, 61.85, 76.55, 71.02, 76.06, 82.81, 92.2, 44.27, 51.24, 43.42, 48.7, 57.45, 57.38, 65.07, 66.03, 79.65, 26.42, 17.12, 25.5, 29.41, 29.68, 41.15, 51.55, 67.12, 73.38, 17.2, 0.0, 9.49, 15.13, 26.93, 40.45, 48.05, 62.17, 66.07, 18.44, 16.49, 10.63, 31.89, 31.38, 43.66, 52.2, 59.77, 72.57, 32.65, 39.0, 34.53, 40.71, 48.88, 45.61, 60.96, 67.42, 77.82, 53.16, 52.01, 58.55, 63.57, 67.78, 71.28, 74.41, 79.2, 87.62, 82.87, 67.12, 74.43, 83.95, 82.28, 80.06, 92.44, 86.56, 96.18, 101.12, 101.04, 94.64, 94.37, 104.12, 106.78, 103.75, 114.91, 120.1, 116.35, 122.1, 115.11, 122.19, 112.09, 124.92, 121.33, 130.18, 128.47]
    [96.1, 83.73, 80.02, 86.28, 88.77, 89.54, 97.08, 101.71, 102.42, 79.56, 72.56, 73.06, 63.29, 76.9, 69.35, 73.25, 78.64, 87.69, 50.54, 55.79, 45.04, 49.5, 56.08, 54.38, 61.22, 60.88, 73.5, 34.06, 22.83, 28.28, 28.16, 24.84, 35.0, 44.28, 60.54, 65.92, 25.5, 9.49, 0.0, 6.08, 19.72, 32.28, 40.16, 54.12, 57.0, 23.71, 18.38, 4.12, 24.19, 21.93, 34.18, 42.72, 50.29, 63.15, 35.38, 37.11, 31.14, 34.48, 42.15, 36.8, 52.33, 58.41, 68.43, 53.67, 50.01, 55.01, 58.25, 62.1, 64.01, 66.4, 70.84, 78.75, 81.74, 65.31, 71.01, 79.51, 76.66, 73.54, 85.42, 78.6, 87.73, 99.92, 98.73, 91.02, 89.81, 99.04, 100.88, 97.31, 107.82, 112.68, 114.42, 119.82, 112.07, 118.27, 107.08, 119.37, 115.17, 123.48, 121.31]
    [96.57, 83.74, 79.4, 85.01, 86.49, 86.68, 93.78, 97.95, 98.18, 80.32, 72.57, 72.56, 62.0, 74.81, 66.13, 69.35, 74.03, 82.88, 52.7, 56.65, 44.18, 48.01, 53.16, 50.54, 56.86, 55.87, 68.01, 37.54, 25.5, 28.79, 26.08, 20.59, 29.73, 38.47, 54.92, 60.01, 29.68, 15.13, 6.08, 0.0, 14.21, 26.25, 34.18, 48.08, 51.01, 29.55, 23.6, 8.6, 22.8, 17.2, 29.07, 37.34, 44.94, 57.49, 40.36, 39.92, 33.24, 34.23, 41.23, 33.42, 49.04, 54.49, 63.63, 57.45, 52.5, 56.44, 58.31, 61.81, 62.24, 63.81, 67.8, 74.97, 84.43, 67.72, 72.34, 80.06, 76.3, 72.42, 83.77, 76.01, 84.5, 102.49, 100.62, 92.09, 90.2, 98.99, 100.17, 96.14, 106.02, 110.54, 116.5, 121.66, 113.44, 119.02, 107.06, 118.88, 114.18, 122.0, 119.41]
    [91.79, 78.19, 72.53, 76.66, 76.16, 75.31, 81.61, 85.09, 84.72, 76.54, 67.23, 66.1, 54.13, 65.0, 54.34, 56.46, 60.22, 68.88, 53.15, 53.82, 38.08, 40.26, 42.19, 37.95, 43.42, 41.77, 53.82, 42.15, 29.73, 27.66, 19.24, 9.06, 15.56, 24.7, 40.82, 46.49, 36.67, 26.93, 19.72, 14.21, 0.0, 14.04, 21.21, 35.36, 41.23, 43.42, 37.8, 22.8, 31.4, 19.24, 26.63, 32.56, 39.82, 50.09, 54.56, 52.84, 45.62, 43.57, 49.01, 36.4, 51.08, 54.38, 60.14, 71.03, 64.88, 67.45, 67.19, 70.01, 67.47, 67.07, 69.78, 74.63, 96.77, 79.85, 82.98, 89.36, 84.05, 78.77, 88.77, 78.92, 85.59, 114.59, 111.83, 102.11, 99.13, 107.04, 106.92, 101.98, 110.37, 114.02, 127.88, 132.67, 123.79, 128.32, 115.07, 125.9, 120.22, 126.92, 123.37]
    [99.13, 85.09, 78.29, 80.65, 77.52, 75.0, 79.63, 81.49, 79.48, 85.0, 74.63, 72.47, 59.51, 67.47, 54.04, 53.6, 54.23, 61.77, 64.9, 63.64, 46.23, 46.65, 44.15, 37.05, 39.62, 34.93, 43.86, 55.66, 43.42, 39.82, 29.21, 18.03, 12.37, 13.45, 30.41, 34.0, 50.64, 40.45, 32.28, 26.25, 14.04, 0.0, 8.06, 21.84, 27.51, 55.71, 49.19, 34.54, 35.51, 21.1, 21.02, 23.26, 29.41, 37.44, 65.19, 60.21, 52.5, 46.96, 50.29, 34.23, 46.39, 47.43, 50.0, 79.21, 71.03, 71.55, 68.68, 70.61, 65.0, 62.65, 64.03, 66.64, 102.22, 85.23, 86.16, 90.71, 83.73, 77.06, 85.38, 73.76, 78.55, 119.42, 115.32, 104.12, 99.82, 106.57, 105.0, 99.18, 105.91, 108.67, 131.47, 135.68, 125.96, 129.07, 114.44, 124.0, 117.35, 122.81, 118.36]
    [99.62, 85.45, 78.03, 79.31, 74.73, 71.34, 75.06, 76.12, 73.38, 86.37, 75.43, 72.67, 59.36, 65.46, 50.8, 49.01, 48.08, 55.04, 68.88, 66.22, 48.17, 47.51, 42.54, 34.21, 35.0, 28.86, 36.24, 61.39, 49.5, 44.6, 33.11, 22.8, 12.81, 6.32, 22.8, 25.94, 57.14, 48.05, 40.16, 34.18, 21.21, 8.06, 0.0, 14.14, 23.02, 63.69, 57.25, 42.54, 42.8, 28.43, 25.71, 25.18, 29.73, 34.66, 73.25, 67.9, 60.14, 53.85, 56.46, 39.56, 50.01, 49.65, 49.65, 86.98, 78.41, 78.39, 74.67, 76.24, 69.35, 66.03, 66.61, 67.68, 109.29, 92.36, 92.61, 96.46, 88.84, 81.61, 89.01, 76.53, 80.08, 126.27, 121.74, 110.05, 105.26, 111.46, 109.22, 103.0, 108.78, 111.0, 137.88, 141.87, 131.87, 134.39, 119.22, 128.14, 121.02, 125.78, 120.84]
    [106.89, 92.7, 84.5, 84.06, 77.08, 72.12, 73.82, 73.01, 68.47, 95.02, 83.49, 79.93, 66.48, 69.46, 53.23, 48.76, 44.0, 48.84, 80.78, 76.66, 58.31, 56.4, 48.27, 38.6, 35.85, 26.93, 27.51, 74.81, 63.2, 57.49, 45.61, 36.22, 24.74, 12.65, 16.0, 13.45, 71.03, 62.17, 54.12, 48.08, 35.36, 21.84, 14.14, 0.0, 15.81, 77.49, 70.77, 56.3, 53.81, 40.0, 33.6, 29.15, 30.27, 28.79, 86.35, 79.51, 71.7, 63.78, 64.9, 47.17, 54.12, 51.35, 46.87, 98.72, 89.11, 87.8, 82.37, 83.19, 74.04, 69.05, 68.18, 66.48, 119.02, 102.3, 101.02, 103.37, 94.58, 86.4, 91.92, 78.16, 79.4, 135.35, 129.87, 117.2, 111.43, 116.48, 112.97, 106.07, 110.0, 111.22, 145.89, 149.37, 138.8, 140.09, 123.94, 131.53, 123.58, 127.0, 121.2]
    [121.51, 107.3, 99.4, 99.48, 92.85, 87.93, 89.44, 88.2, 83.05, 108.89, 97.67, 94.49, 81.06, 85.0, 68.94, 64.56, 59.21, 63.13, 91.79, 89.2, 71.06, 70.01, 63.25, 53.85, 51.62, 42.72, 41.19, 83.17, 70.88, 67.12, 55.95, 45.19, 35.81, 25.5, 31.4, 25.32, 77.88, 66.07, 57.0, 51.01, 41.23, 27.51, 23.02, 15.81, 0.0, 78.77, 71.2, 58.14, 49.66, 38.08, 27.73, 20.0, 17.49, 13.0, 85.07, 75.18, 67.54, 57.43, 56.59, 39.05, 42.06, 37.64, 31.26, 94.15, 83.01, 79.93, 72.62, 72.67, 61.74, 55.66, 53.94, 51.09, 111.02, 94.85, 91.68, 92.44, 82.73, 73.93, 78.1, 63.79, 64.07, 126.37, 119.85, 106.33, 99.73, 103.82, 99.46, 92.2, 95.19, 96.02, 135.62, 138.57, 127.53, 127.77, 111.0, 117.69, 109.33, 112.11, 106.02]
    [105.0, 94.53, 92.96, 100.96, 106.1, 108.3, 116.81, 122.41, 124.08, 88.01, 83.86, 85.91, 78.77, 94.02, 89.31, 94.49, 101.14, 110.45, 56.04, 65.38, 60.54, 66.21, 75.72, 75.82, 83.44, 84.02, 97.1, 37.01, 32.57, 42.54, 47.8, 47.63, 58.52, 67.98, 84.22, 89.55, 28.07, 18.44, 23.71, 29.55, 43.42, 55.71, 63.69, 77.49, 78.77, 0.0, 8.25, 21.19, 34.48, 41.05, 53.01, 62.01, 69.12, 83.01, 15.3, 27.73, 26.91, 38.01, 46.4, 50.0, 63.56, 71.51, 84.4, 37.12, 39.56, 48.33, 56.61, 61.4, 68.77, 74.06, 79.92, 90.34, 68.0, 53.6, 63.25, 74.32, 75.17, 75.17, 88.46, 85.6, 96.8, 86.05, 87.46, 83.24, 84.69, 95.27, 99.64, 98.01, 110.63, 116.73, 102.04, 108.23, 102.42, 110.86, 102.96, 116.73, 114.59, 124.62, 124.2]
    [107.23, 96.02, 93.65, 101.0, 105.0, 106.51, 114.53, 119.57, 120.6, 90.27, 85.09, 86.58, 78.34, 92.97, 86.83, 91.26, 97.0, 106.08, 58.86, 67.01, 59.91, 65.15, 73.36, 72.42, 79.51, 79.25, 91.61, 40.02, 33.06, 41.98, 45.18, 43.19, 53.26, 61.91, 78.49, 83.19, 30.59, 16.49, 18.38, 23.6, 37.8, 49.19, 57.25, 70.77, 71.2, 8.25, 0.0, 15.0, 26.25, 33.24, 45.01, 54.01, 61.03, 75.01, 17.03, 23.35, 20.59, 30.48, 38.95, 41.76, 55.46, 63.32, 76.16, 36.69, 36.12, 43.68, 50.61, 55.23, 61.52, 66.4, 72.11, 82.3, 66.48, 51.0, 59.23, 69.57, 69.35, 68.6, 81.69, 78.1, 89.05, 84.72, 85.01, 79.43, 80.01, 90.25, 93.94, 91.81, 104.02, 109.88, 100.12, 106.0, 99.41, 107.08, 98.08, 111.49, 108.78, 118.43, 117.61]
    [99.82, 87.57, 84.01, 90.35, 92.89, 93.64, 101.13, 105.68, 106.25, 83.2, 76.42, 77.03, 67.36, 81.02, 73.41, 77.18, 82.33, 91.29, 53.71, 59.44, 49.09, 53.6, 60.17, 58.31, 65.0, 64.35, 76.61, 36.62, 26.0, 32.14, 32.28, 28.6, 38.29, 47.01, 63.51, 68.45, 27.66, 10.63, 4.12, 8.6, 22.8, 34.54, 42.54, 56.3, 58.14, 21.19, 15.0, 0.0, 21.4, 21.59, 33.96, 42.76, 50.22, 63.51, 31.83, 32.98, 27.07, 31.02, 38.91, 35.0, 50.33, 56.86, 67.62, 49.65, 45.89, 51.0, 54.57, 58.52, 61.06, 63.89, 68.59, 77.01, 77.62, 61.19, 67.0, 75.66, 73.08, 70.26, 82.37, 76.06, 85.56, 95.8, 94.64, 87.05, 85.99, 95.34, 97.41, 94.02, 104.81, 109.84, 110.32, 115.73, 108.04, 114.35, 103.37, 115.8, 111.79, 120.3, 118.34]
    [119.37, 106.51, 101.97, 107.12, 107.47, 106.71, 112.79, 115.77, 114.54, 103.09, 95.34, 95.19, 84.21, 96.13, 85.7, 87.28, 89.44, 97.25, 74.71, 79.38, 66.75, 70.18, 73.55, 69.12, 73.74, 70.24, 79.03, 58.01, 47.01, 51.55, 48.17, 40.2, 44.94, 48.83, 65.6, 67.21, 49.04, 31.89, 24.19, 22.8, 31.4, 35.51, 42.8, 53.81, 49.66, 34.48, 26.25, 21.4, 0.0, 14.42, 21.93, 30.36, 36.5, 50.8, 36.35, 25.81, 18.03, 12.17, 18.44, 15.52, 29.68, 37.16, 50.01, 45.0, 35.61, 36.4, 36.0, 39.2, 39.82, 42.52, 47.42, 56.6, 66.73, 49.74, 51.66, 58.08, 53.6, 49.65, 61.27, 54.67, 64.44, 84.1, 80.65, 70.71, 68.0, 76.42, 77.37, 73.39, 83.65, 88.51, 96.77, 101.39, 92.4, 97.08, 84.48, 96.1, 91.39, 99.4, 97.13]
    [110.49, 97.08, 91.68, 95.89, 95.02, 93.65, 99.25, 101.83, 100.32, 94.85, 86.03, 85.16, 73.35, 84.05, 72.56, 73.5, 75.15, 82.86, 69.03, 71.59, 56.92, 59.44, 61.01, 55.73, 59.77, 55.9, 64.66, 54.67, 42.45, 44.1, 37.95, 28.28, 31.05, 34.41, 51.22, 53.26, 46.87, 31.38, 21.93, 17.2, 19.24, 21.1, 28.43, 40.0, 38.08, 41.05, 33.24, 21.59, 14.42, 0.0, 12.37, 21.21, 28.64, 42.11, 47.17, 39.62, 31.83, 26.0, 30.27, 17.46, 32.76, 37.48, 46.53, 58.8, 50.0, 50.57, 48.66, 51.16, 48.27, 48.33, 51.62, 58.0, 81.12, 64.14, 65.46, 70.86, 65.0, 59.54, 69.64, 60.37, 68.01, 98.39, 94.58, 83.95, 80.4, 88.0, 87.69, 82.76, 91.42, 95.34, 110.72, 115.13, 105.76, 109.66, 96.01, 106.68, 101.0, 107.86, 104.55]
    [118.07, 104.28, 98.08, 101.14, 98.51, 96.01, 100.4, 101.79, 99.04, 103.08, 93.47, 91.92, 79.38, 88.28, 75.06, 74.33, 73.76, 80.41, 79.21, 80.45, 64.41, 65.92, 64.94, 58.08, 60.3, 54.57, 60.42, 66.03, 53.6, 53.81, 45.79, 34.89, 33.24, 32.02, 47.42, 47.01, 58.67, 43.66, 34.18, 29.07, 26.63, 21.02, 25.71, 33.6, 27.73, 53.01, 45.01, 33.96, 21.93, 12.37, 0.0, 9.0, 16.28, 30.0, 57.72, 47.51, 39.82, 30.41, 31.38, 13.93, 25.5, 27.78, 34.67, 66.57, 55.97, 54.2, 49.24, 50.6, 44.01, 41.77, 43.66, 48.01, 85.43, 68.77, 67.6, 70.84, 63.15, 56.14, 64.38, 53.16, 59.06, 101.79, 96.6, 84.5, 79.56, 85.84, 84.01, 78.16, 85.15, 88.23, 112.7, 116.47, 106.28, 108.68, 93.65, 103.0, 96.33, 101.98, 97.8]
    [122.3, 108.3, 101.55, 103.73, 99.82, 96.52, 100.0, 100.5, 96.88, 107.9, 97.75, 95.71, 82.76, 90.25, 75.95, 74.03, 71.85, 77.62, 85.7, 85.91, 69.07, 69.84, 67.05, 59.23, 60.07, 53.15, 56.65, 73.57, 61.06, 60.21, 51.09, 39.82, 35.47, 31.02, 44.38, 42.06, 66.64, 52.2, 42.72, 37.34, 32.56, 23.26, 25.18, 29.15, 20.0, 62.01, 54.01, 42.76, 30.36, 21.21, 9.0, 0.0, 7.62, 21.0, 66.49, 55.46, 47.93, 37.44, 36.8, 19.1, 25.32, 24.52, 27.59, 74.3, 63.01, 60.11, 53.54, 54.12, 45.12, 41.01, 41.44, 43.38, 91.29, 74.97, 72.42, 74.25, 65.46, 57.49, 64.03, 51.35, 55.36, 107.0, 101.02, 88.1, 82.28, 87.56, 84.59, 78.1, 83.6, 85.91, 116.97, 120.31, 109.66, 111.02, 95.13, 103.39, 96.01, 100.6, 95.71]
    [128.47, 114.39, 107.35, 109.0, 104.29, 100.45, 103.24, 103.04, 98.73, 114.4, 104.01, 101.71, 88.59, 95.19, 80.28, 77.52, 74.11, 79.08, 92.96, 92.76, 75.6, 76.01, 72.24, 63.89, 63.79, 56.08, 57.49, 81.12, 68.6, 67.48, 58.0, 46.69, 41.18, 34.93, 46.17, 42.06, 74.25, 59.77, 50.29, 44.94, 39.82, 29.41, 29.73, 30.27, 17.49, 69.12, 61.03, 50.22, 36.5, 28.64, 16.28, 7.62, 0.0, 14.32, 72.84, 60.75, 53.45, 42.05, 40.0, 23.26, 24.6, 21.1, 20.62, 79.2, 67.23, 63.25, 55.32, 55.22, 44.38, 38.83, 38.01, 37.95, 94.11, 78.24, 74.41, 74.95, 65.31, 56.65, 61.66, 48.01, 50.45, 109.12, 102.42, 88.84, 82.29, 86.65, 82.76, 75.8, 80.06, 81.74, 118.15, 121.08, 110.06, 110.49, 93.96, 101.27, 93.34, 97.08, 91.66]
    [134.01, 119.81, 112.07, 112.38, 105.85, 100.88, 102.18, 100.6, 95.02, 121.02, 109.99, 107.0, 93.6, 97.95, 81.94, 77.49, 71.7, 75.01, 102.34, 100.66, 82.76, 82.13, 76.01, 66.73, 64.62, 55.66, 53.01, 92.2, 79.71, 77.18, 66.61, 55.47, 47.38, 38.01, 44.15, 37.01, 86.03, 72.57, 63.15, 57.49, 50.09, 37.44, 34.66, 28.79, 13.0, 83.01, 75.01, 63.51, 50.8, 42.11, 30.0, 21.0, 14.32, 0.0, 87.13, 74.95, 67.72, 56.08, 53.34, 37.34, 35.36, 28.84, 19.03, 93.23, 80.95, 76.28, 67.27, 66.48, 53.82, 46.53, 43.66, 39.05, 106.67, 91.26, 86.31, 85.43, 74.89, 65.51, 68.01, 53.16, 52.04, 120.92, 113.45, 99.2, 91.81, 94.81, 89.54, 81.91, 83.73, 84.05, 128.84, 131.24, 119.82, 118.96, 101.64, 107.28, 98.49, 100.5, 94.05]
